round,event_code,race_name,market_type,driver,team,outcome,finish_pos,yes_price,no_price,base_rate,edge_vs_base,cross_winner_price,grid_pos,gap_to_pole,gap_to_teammate,q_improvement,q1_sec,q3_sec,fp2_best_delta,fp2_lr_delta,fp2_lr_std,fp2_n_laps,fp3_best_delta,rolling_avg_finish,rolling_avg_grid,rolling_avg_gained,rolling_dnf_rate,rolling_avg_points,rolling_consistency,n_prior_races,team_tier,is_street_circuit,is_high_attrition,is_home_race,price_drift,total_volume,volume_ratio
13,BELGP25,Belgium,RACEPODIUM,BOR,Kick Sauber,0,9,0.014,0.986,0.0472,0.0332,0.01,10,1.8250000000000028,0.6800000000000068,0.004700317933822655,101.908,102.387,,,,,,13.2,13.4,0.2,0.8,0.8,3.249615361854384,12,3,0,0,0,,884.0,0.0
13,BELGP25,Belgium,RACE,OCO,Haas F1 Team,0,15,0.01,0.99,0.0,-0.01,,11,0.9630000000000081,-0.09199999999999875,-0.0035236150916728303,101.884,,,,,,,11.0,13.8,2.8,0.6,1.8,3.1622776601683795,35,3,0,0,0,,8632.0,0.0
13,BELGP25,Belgium,RACEPODIUM,OCO,Haas F1 Team,0,15,0.014,0.986,0.0315,0.0175,0.009999999999999998,11,0.9630000000000081,-0.09199999999999875,-0.0035236150916728303,101.884,,,,,,,11.0,13.8,2.8,0.6,1.8,3.1622776601683795,35,3,0,0,0,-0.0009999999999999957,1980.0,0.5776892430278885
13,BELGP25,Belgium,RACE,BEA,Haas F1 Team,0,11,0.01,0.99,0.0,-0.01,,12,1.0550000000000068,0.09199999999999875,0.0,101.617,,,,,,,12.4,16.0,3.6,0.6,0.0,2.33238075793812,15,3,0,0,0,0.0,102.0,50.0
13,BELGP25,Belgium,RACEPODIUM,BEA,Haas F1 Team,0,11,0.01,0.99,0.0234,0.0134,0.01,12,1.0550000000000068,0.09199999999999875,0.0,101.617,,,,,,,12.4,16.0,3.6,0.6,0.0,2.33238075793812,15,3,0,0,0,-0.0025000000000000005,1297.0,0.860832137733142
13,BELGP25,Belgium,RACE,GAS,Alpine,0,10,0.01,0.99,0.0,-0.01,,13,1.070999999999998,-0.38900000000001,-0.0016404715127701533,101.8,,,,,,,12.4,12.6,0.2,0.6,2.4,5.0039984012787215,36,3,0,0,0,0.0,1301.0,0.18165304268846502
13,BELGP25,Belgium,RACEPODIUM,GAS,Alpine,0,10,0.01,0.99,0.0079,-0.0021,0.01,13,1.070999999999998,-0.38900000000001,-0.0016404715127701533,101.8,,,,,,,12.4,12.6,0.2,0.6,2.4,5.0039984012787215,36,3,0,0,0,-0.00666666666666667,1733.0,0.46491969568892644
13,BELGP25,Belgium,RACE,HUL,Kick Sauber,0,12,0.01,0.99,0.0079,-0.0021,,14,1.144999999999996,-0.6800000000000068,-0.001345194611366408,101.844,,,,,,,8.2,15.6,7.4,0.4,6.2,4.445222154178574,36,3,0,0,0,0.0,30002.0,3.333222225925803e-05
13,BELGP25,Belgium,RACEPODIUM,HUL,Kick Sauber,0,12,0.0183,0.9817,0.0157,-0.0026,0.01,14,1.144999999999996,-0.6800000000000068,-0.001345194611366408,101.844,,,,,,,8.2,15.6,7.4,0.4,6.2,4.445222154178574,36,3,0,0,0,-0.00023809523809523517,13177.0,0.09982472247725566
13,BELGP25,Belgium,RACE,SAI,Williams,0,18,0.01,0.99,0.0,-0.01,,15,1.195999999999998,0.5570000000000022,0.0006588586993931918,101.691,,,,,,,13.2,14.4,1.2,0.6,0.4,3.7094473981982814,35,3,0,0,0,-1.734723475976807e-18,55716.0,0.04442694859970757
13,BELGP25,Belgium,RACEPODIUM,SAI,Williams,0,18,0.0157,0.9843,0.0236,0.0079,0.01,15,1.195999999999998,0.5570000000000022,0.0006588586993931918,101.691,,,,,,,13.2,14.4,1.2,0.6,0.4,3.7094473981982814,35,3,0,0,0,-0.0032857142857142876,4753.0,2.1665556295802797
13,BELGP25,Belgium,RACE,HAM,Ferrari,0,7,0.01,0.99,0.0,-0.01,,16,1.3769999999999953,1.0389999999999873,,101.939,,,,,,,5.0,5.2,0.2,0.0,10.0,0.8944271909999159,36,1,0,0,0,-0.0012727272727272726,37395.0,0.40166423029348924
13,BELGP25,Belgium,RACEPODIUM,HAM,Ferrari,0,7,0.0594,0.9406,0.0,-0.0594,0.010000000000000002,16,1.3769999999999953,1.0389999999999873,,101.939,,,,,,,5.0,5.2,0.2,0.0,10.0,0.8944271909999159,36,1,0,0,0,0.01208102108768034,51043.0,0.39801703596176496
13,BELGP25,Belgium,RACE,COL,Alpine,0,19,0.01,0.99,0.0078,-0.0022,,17,1.460000000000008,0.38900000000001,,102.022,,,,,,,15.2,16.0,0.8,0.8,0.0,2.5612496949731396,15,3,0,0,0,,301.0,0.0
13,BELGP25,Belgium,RACEPODIUM,COL,Alpine,0,19,0.01,0.99,0.0078,-0.0022,0.01,17,1.460000000000008,0.38900000000001,,102.022,,,,,,,15.2,16.0,0.8,0.8,0.0,2.5612496949731396,15,3,0,0,0,,1596.0,0.0
13,BELGP25,Belgium,RACE,ANT,Mercedes,0,16,0.01,0.99,0.0,-0.01,,18,1.5769999999999982,0.8789999999999907,,102.139,,,,,,,14.8,8.8,-6.0,0.8,3.0,5.979966555090421,12,2,0,0,0,1.734723475976807e-18,2729.0,0.04319571865443425
13,BELGP25,Belgium,RACEPODIUM,ANT,Mercedes,0,16,0.0143,0.9857,0.0,-0.0143,0.01,18,1.5769999999999982,0.8789999999999907,,102.139,,,,,,,14.8,8.8,-6.0,0.8,3.0,5.979966555090421,12,2,0,0,0,-0.00821428571428572,1805.0,0.39705882352941174
13,BELGP25,Belgium,RACE,ALO,Aston Martin,0,17,0.01,0.99,0.0,-0.01,,19,1.8230000000000075,-0.11699999999999022,,102.385,,,,,,,10.2,8.0,-2.2,0.4,3.2,4.48998886412873,36,2,0,0,0,-3.469446951953614e-18,51546.0,0.006207542750058562
13,BELGP25,Belgium,RACEPODIUM,ALO,Aston Martin,0,17,0.01,0.99,0.0159,0.0059,0.01,19,1.8230000000000075,-0.11699999999999022,,102.385,,,,,,,10.2,8.0,-2.2,0.4,3.2,4.48998886412873,36,2,0,0,0,1.734723475976807e-18,1587.0,0.5099904852521409
13,BELGP25,Belgium,RACE,STR,Aston Martin,0,14,0.01,0.99,0.0,-0.01,,20,1.9399999999999977,0.11699999999999022,,102.502,,,,,,,13.6,15.4,1.8,0.6,1.2,3.4409301068170506,35,2,0,0,0,0.0,934.0,0.11990407673860912
13,BELGP25,Belgium,RACEPODIUM,STR,Aston Martin,0,14,0.01,0.99,0.0312,0.0212,0.01,20,1.9399999999999977,0.11699999999999022,,102.502,,,,,,,13.6,15.4,1.8,0.6,1.2,3.4409301068170506,35,2,0,0,0,0.0,939.0,0.2587131367292225
14,HUNGP25,Hungary,RACE,LEC,Ferrari,0,4,0.1921,0.8079,0.5,0.3079,,1,0.0,-0.3299999999999983,-0.0027784393109469684,75.582,75.372,0.3990000000000009,,,5.0,0.3990000000000009,5.6,5.2,-0.4,0.0,11.0,4.2708313008125245,37,1,0,0,0,0.004041503267973839,396859.0,0.41557399269489786
14,HUNGP25,Hungary,RACEPODIUM,LEC,Ferrari,0,4,0.685,0.315,0.7969,0.1118,0.1920915032679738,1,0.0,-0.3299999999999983,-0.0027784393109469684,75.582,75.372,0.3990000000000009,,,5.0,0.3990000000000009,5.6,5.2,-0.4,0.0,11.0,4.2708313008125245,37,1,0,0,0,0.0056260557053010585,150074.0,0.7625076337670879
14,HUNGP25,Hungary,RACE,PIA,McLaren,0,2,0.4901,0.5099,0.2344,-0.2557,,2,0.02599999999999625,-0.015000000000000568,0.0024863384345374696,75.211,75.398,0.291000000000011,,,5.0,0.0,2.0,2.2,0.2,0.0,19.6,1.0954451150103321,37,1,0,0,0,0.002119655519412067,846681.0,0.6492125792533868
14,HUNGP25,Hungary,RACEPODIUM,PIA,McLaren,1,2,0.8694,0.1306,0.7109,-0.1584,0.4901156069364162,2,0.02599999999999625,-0.015000000000000568,0.0024863384345374696,75.211,75.398,0.291000000000011,,,5.0,0.0,2.0,2.2,0.2,0.0,19.6,1.0954451150103321,37,1,0,0,0,-0.007652027027027275,71176.0,0.9081014422819151
14,HUNGP25,Hungary,RACE,NOR,McLaren,1,1,0.2899,0.7101,0.1172,-0.1727,,3,0.04099999999999682,0.015000000000000568,-0.0014565099373700652,75.523,75.413,0.0,,,3.0,0.031999999999996476,4.8,2.8,-2.0,0.2,17.2,6.615134163416491,37,1,0,0,0,-0.0008452359152780198,243643.0,0.7691056556371214
14,HUNGP25,Hungary,RACEPODIUM,NOR,McLaren,1,1,0.8478,0.1522,0.5312,-0.3165,0.289922480620155,3,0.04099999999999682,0.015000000000000568,-0.0014565099373700652,75.523,75.413,0.0,,,3.0,0.031999999999996476,4.8,2.8,-2.0,0.2,17.2,6.615134163416491,37,1,0,0,0,-0.010203389830508613,63427.0,0.3445045045045045
14,HUNGP25,Hungary,RACE,RUS,Mercedes,0,3,0.0297,0.9703,0.0391,0.0094,,4,0.05299999999999727,-0.9609999999999985,-0.002671003742049773,75.627,75.425,0.7930000000000064,,,4.0,0.9240000000000066,5.0,4.0,-1.0,0.0,11.6,2.898275349237888,37,2,0,0,0,0.000797131147540979,144460.0,2.036085832580232
14,HUNGP25,Hungary,RACEPODIUM,RUS,Mercedes,1,3,0.3178,0.6822,0.3516,0.0338,0.029672131147540984,4,0.05299999999999727,-0.9609999999999985,-0.002671003742049773,75.627,75.425,0.7930000000000064,,,4.0,0.9240000000000066,5.0,4.0,-1.0,0.0,11.6,2.898275349237888,37,2,0,0,0,0.009738624591600908,40560.0,0.7418939231264763
14,HUNGP25,Hungary,RACE,ALO,Aston Martin,0,5,0.01,0.99,0.0156,0.0056,,5,0.10899999999999466,-0.017000000000010118,0.0026567128491915438,75.281,75.481,0.6090000000000089,,,6.0,0.8780000000000001,9.8,10.8,1.0,0.2,3.2,3.7094473981982814,37,2,0,0,0,-1.734723475976807e-18,35749.0,0.21146091023077704
14,HUNGP25,Hungary,RACEPODIUM,ALO,Aston Martin,0,5,0.1302,0.8698,0.1875,0.0573,0.009999999999999998,5,0.10899999999999466,-0.017000000000010118,0.0026567128491915438,75.281,75.481,0.6090000000000089,,,6.0,0.8780000000000001,9.8,10.8,1.0,0.2,3.2,3.7094473981982814,37,2,0,0,0,0.003838383838383863,36324.0,0.6596911267476926
14,HUNGP25,Hungary,RACE,STR,Aston Martin,0,7,0.01,0.99,0.0312,0.0212,,6,0.12600000000000477,0.017000000000010118,-0.0023125817662838417,75.673,75.498,0.49500000000000455,,,5.0,0.9120000000000061,13.4,17.0,3.6,0.6,1.2,3.3823069050575527,36,2,0,0,0,0.0,1603.0,0.23023791250959325
14,HUNGP25,Hungary,RACEPODIUM,STR,Aston Martin,0,7,0.0294,0.9706,0.1172,0.0878,0.01,6,0.12600000000000477,0.017000000000010118,-0.0023125817662838417,75.673,75.498,0.49500000000000455,,,5.0,0.9120000000000061,13.4,17.0,3.6,0.6,1.2,3.3823069050575527,36,2,0,0,0,-0.0005882352941176464,8065.0,0.14057417621269977
14,HUNGP25,Hungary,RACE,BOR,Kick Sauber,0,6,0.01,0.99,0.0079,-0.0021,,7,0.35299999999999443,-0.35600000000000875,0.0018389648876775567,75.586,75.725,1.3220000000000027,,,4.0,1.0619999999999976,12.2,12.2,0.0,0.6,1.2,3.6,13,3,0,0,0,,32.0,
14,HUNGP25,Hungary,RACEPODIUM,BOR,Kick Sauber,0,6,0.01,0.99,0.0709,0.0609,0.01,7,0.35299999999999443,-0.35600000000000875,0.0018389648876775567,75.586,75.725,1.3220000000000027,,,4.0,1.0619999999999976,12.2,12.2,0.0,0.6,1.2,3.6,13,3,0,0,0,-0.003333333333333334,840.0,0.2
14,HUNGP25,Hungary,RACE,VER,Red Bull Racing,0,9,0.0199,0.9801,0.0079,-0.012,,8,0.35599999999999454,-0.17100000000000648,-0.00010563008344789501,75.736,75.728,1.1670000000000016,,,3.0,1.2460000000000093,7.8,3.4,-4.4,0.2,8.2,5.741080037762929,37,1,0,0,0,-0.0009839075854700882,273853.0,0.750642459886211
14,HUNGP25,Hungary,RACEPODIUM,VER,Red Bull Racing,0,9,0.1142,0.8858,0.0236,-0.0906,0.01991452991452991,8,0.35599999999999454,-0.17100000000000648,-0.00010563008344789501,75.736,75.728,1.1670000000000016,,,3.0,1.2460000000000093,7.8,3.4,-4.4,0.2,8.2,5.741080037762929,37,1,0,0,0,0.0069000933706815926,93587.0,0.28245289482699554
14,HUNGP25,Hungary,RACE,LAW,Racing Bulls,0,8,0.01,0.99,0.0078,-0.0022,,9,0.44899999999999807,-0.0940000000000083,-0.0003691545043442339,75.849,75.821,1.1880000000000024,,,4.0,1.4549999999999983,12.6,12.4,-0.2,0.4,2.4,5.462600113499065,19,3,0,0,0,,101.0,
14,HUNGP25,Hungary,RACEPODIUM,LAW,Racing Bulls,0,8,0.01,0.99,0.0156,0.0056,0.01,9,0.44899999999999807,-0.0940000000000083,-0.0003691545043442339,75.849,75.821,1.1880000000000024,,,4.0,1.4549999999999983,12.6,12.4,-0.2,0.4,2.4,5.462600113499065,19,3,0,0,0,,100.0,0.0
14,HUNGP25,Hungary,RACEPODIUM,HAD,Racing Bulls,0,11,0.01,0.99,0.0472,0.0372,,10,0.5430000000000064,0.0940000000000083,0.005283648498331491,75.516,75.915,0.8030000000000115,,,4.0,2.0400000000000063,14.4,10.8,-3.6,0.8,1.2,4.498888751680798,13,3,0,0,0,0.0,250.0,0.25
14,HUNGP25,Hungary,RACEPODIUM,BEA,Haas F1 Team,0,20,0.01,0.99,0.0315,0.0215,,11,0.32200000000000273,-0.3289999999999935,-0.0007392739273927048,75.75,,0.9429999999999978,,,4.0,1.2109999999999985,12.2,14.4,2.2,0.4,0.0,2.4,16,3,0,0,0,,400.0,0.0
14,HUNGP25,Hungary,RACE,HAM,Ferrari,0,12,0.01,0.99,0.0,-0.01,,12,0.3299999999999983,0.3299999999999983,-0.0004093327875563613,75.733,,0.7049999999999983,,,4.0,0.7680000000000007,5.4,7.4,2.0,0.0,9.2,1.2,37,1,0,0,0,-1.734723475976807e-18,32720.0,0.09157631359466221
14,HUNGP25,Hungary,RACEPODIUM,HAM,Ferrari,0,12,0.0413,0.9587,0.0234,-0.0179,0.01,12,0.3299999999999983,0.3299999999999983,-0.0004093327875563613,75.733,,0.7049999999999983,,,4.0,0.7680000000000007,5.4,7.4,2.0,0.0,9.2,1.2,37,1,0,0,0,0.010967741935483874,38884.0,0.16940843884394455
14,HUNGP25,Hungary,RACE,SAI,Williams,0,14,0.01,0.99,0.0,-0.01,,13,0.409000000000006,-0.44199999999999307,0.0017051763337387628,75.652,,1.25,,,4.0,1.5259999999999962,14.8,15.6,0.8,0.4,0.2,3.7094473981982814,36,3,0,0,0,0.0,372.0,0.0026954177897574125
14,HUNGP25,Hungary,RACEPODIUM,SAI,Williams,0,14,0.01,0.99,0.0079,-0.0021,0.01,13,0.409000000000006,-0.44199999999999307,0.0017051763337387628,75.652,,1.25,,,4.0,1.5259999999999962,14.8,15.6,0.8,0.4,0.2,3.7094473981982814,36,3,0,0,0,0.0,1507.0,6.497512437810945
14,HUNGP25,Hungary,RACE,COL,Alpine,0,18,0.01,0.99,0.0079,-0.0021,,14,0.7870000000000061,0.19300000000001205,0.0037429983525536213,75.875,,1.5350000000000108,,,5.0,1.331000000000003,16.4,15.4,-1.0,0.6,0.0,2.6532998322843198,16,3,0,0,0,0.0,5011.0,0.0022
14,HUNGP25,Hungary,RACE,ANT,Mercedes,0,10,0.01,0.99,0.0,-0.01,,15,1.0139999999999958,0.9609999999999985,0.007970230397719765,75.782,,0.8960000000000008,,,4.0,0.8290000000000077,14.4,9.6,-4.8,0.6,3.0,5.817215828899595,13,2,0,0,0,0.0,287.0,0.0034965034965034965
14,HUNGP25,Hungary,RACEPODIUM,ANT,Mercedes,0,10,0.01,0.99,0.0236,0.0136,0.01,15,1.0139999999999958,0.9609999999999985,0.007970230397719765,75.782,,0.8960000000000008,,,4.0,0.8290000000000077,14.4,9.6,-4.8,0.6,3.0,5.817215828899595,13,2,0,0,0,-0.0075000000000000015,1735.0,0.4048582995951417
14,HUNGP25,Hungary,RACE,TSU,Red Bull Racing,0,17,0.01,0.99,0.0,-0.01,,16,0.527000000000001,0.17100000000000648,,75.899,,0.8610000000000042,,,3.0,1.9620000000000033,13.8,14.6,0.8,0.6,0.0,1.4696938456699067,37,1,0,0,0,0.0,105.0,0.05
14,HUNGP25,Hungary,RACE,GAS,Alpine,0,19,0.01,0.99,0.0078,-0.0022,,17,0.5939999999999941,-0.19300000000001205,,75.966,,1.4190000000000111,,,4.0,1.6539999999999964,10.4,11.8,1.4,0.4,2.6,3.261901286060018,37,3,0,0,0,,104.0,0.0
14,HUNGP25,Hungary,RACE,OCO,Haas F1 Team,0,16,0.01,0.99,0.0,-0.01,,18,0.6509999999999962,0.3289999999999935,,76.023,,1.0799999999999983,,,5.0,1.615000000000009,12.6,14.4,1.8,0.4,0.6,2.727636339397171,36,3,0,0,0,0.0,5002.0,2500.0
14,HUNGP25,Hungary,RACEPODIUM,OCO,Haas F1 Team,0,16,0.01,0.99,0.0,-0.01,0.01,18,0.6509999999999962,0.3289999999999935,,76.023,,1.0799999999999983,,,5.0,1.615000000000009,12.6,14.4,1.8,0.4,0.6,2.727636339397171,36,3,0,0,0,,200.0,0.0
14,HUNGP25,Hungary,RACE,HUL,Kick Sauber,0,13,0.01,0.99,0.0,-0.01,,19,0.7090000000000032,0.35600000000000875,,76.081,,1.0560000000000116,,,6.0,1.1090000000000089,7.4,15.8,8.4,0.2,6.2,3.1368774282716245,37,3,0,0,0,0.0,18.0,5.0
14,HUNGP25,Hungary,RACEPODIUM,HUL,Kick Sauber,0,13,0.01,0.99,0.0159,0.0059,0.01,19,0.7090000000000032,0.35600000000000875,,76.081,,1.0560000000000116,,,6.0,1.1090000000000089,7.4,15.8,8.4,0.2,6.2,3.1368774282716245,37,3,0,0,0,-0.01,1600.0,2.2
14,HUNGP25,Hungary,RACE,ALB,Williams,0,15,0.01,0.99,0.0,-0.01,,20,0.8509999999999991,0.44199999999999307,,76.223,,1.3970000000000056,,,5.0,1.6140000000000043,14.0,10.0,-4.0,0.6,2.4,5.830951894845301,37,3,0,0,0,0.0,12630.0,0.04656943984090156
14,HUNGP25,Hungary,RACEPODIUM,ALB,Williams,0,15,0.01,0.99,0.0312,0.0212,0.01,20,0.8509999999999991,0.44199999999999307,,76.223,,1.3970000000000056,,,5.0,1.6140000000000043,14.0,10.0,-4.0,0.6,2.4,5.830951894845301,37,3,0,0,0,0.0,3377.0,0.015028554253080854
15,DUTGP25,Netherlands,RACE,PIA,McLaren,1,1,0.611,0.389,0.5,-0.111,,1,0.0,-0.012000000000000455,-0.009749343794167524,69.338,68.662,0.08899999999999864,,,5.0,0.24200000000000443,2.2,2.4,0.2,0.0,18.2,0.9797958971132712,38,1,0,0,0,0.007308411214953292,64728.0,1.068714244622711
15,DUTGP25,Netherlands,RACEPODIUM,PIA,McLaren,1,1,0.8836,0.1164,0.7969,-0.0867,0.611,1,0.0,-0.012000000000000455,-0.009749343794167524,69.338,68.662,0.08899999999999864,,,5.0,0.24200000000000443,2.2,2.4,0.2,0.0,18.2,0.9797958971132712,38,1,0,0,0,-0.047543743078626965,201712.0,1.6516629420270803
15,DUTGP25,Netherlands,RACE,NOR,McLaren,0,18,0.335,0.665,0.2344,-0.1007,,2,0.012000000000000455,0.012000000000000455,-0.01144395341807119,69.469,68.674,0.0,,,5.0,0.0,4.6,3.0,-1.6,0.2,18.6,6.7111846942250075,38,1,0,0,0,-0.012696990984662204,40123.0,1.0983735160294963
15,DUTGP25,Netherlands,RACEPODIUM,NOR,McLaren,0,18,0.8796,0.1204,0.7109,-0.1686,0.3350427350427351,2,0.012000000000000455,0.012000000000000455,-0.01144395341807119,69.469,68.674,0.0,,,5.0,0.0,4.6,3.0,-1.6,0.2,18.6,6.7111846942250075,38,1,0,0,0,-0.03376811594202911,150791.0,0.9635523146038154
15,DUTGP25,Netherlands,RACE,VER,Red Bull Racing,0,2,0.0794,0.9206,0.1172,0.0378,,3,0.262999999999991,-0.6970000000000027,-0.011062327823691471,69.696,68.925,0.5879999999999939,,,3.0,0.953000000000003,7.6,4.4,-3.2,0.2,8.4,5.678027826631356,38,1,0,0,1,-0.0039184045018205715,178358.0,0.31007837347494915
15,DUTGP25,Netherlands,RACEPODIUM,VER,Red Bull Racing,1,2,0.6885,0.3115,0.5312,-0.1572,0.07937106918238994,3,0.262999999999991,-0.6970000000000027,-0.011062327823691471,69.696,68.925,0.5879999999999939,,,3.0,0.953000000000003,7.6,4.4,-3.2,0.2,8.4,5.678027826631356,38,1,0,0,1,-0.005370872758552303,112788.0,0.11124466733006887
15,DUTGP25,Netherlands,RACE,HAD,Racing Bulls,0,3,0.01,0.99,0.0391,0.0291,,4,0.5459999999999923,-0.2920000000000016,-0.01083383357630843,69.966,69.208,,,,,1.1940000000000026,15.2,11.0,-4.2,1.0,0.0,3.3105890714493698,14,3,0,0,0,0.0,4332.0,2.571310799670239
15,DUTGP25,Netherlands,RACEPODIUM,HAD,Racing Bulls,1,3,0.0971,0.9029,0.3516,0.2545,0.01,4,0.5459999999999923,-0.2920000000000016,-0.01083383357630843,69.966,69.208,,,,,1.1940000000000026,15.2,11.0,-4.2,1.0,0.0,3.3105890714493698,14,3,0,0,0,-0.008287841191067,179164.0,1.3635476168489373
15,DUTGP25,Netherlands,RACE,RUS,Mercedes,0,4,0.0242,0.9758,0.0156,-0.0086,,5,0.5929999999999893,-0.23799999999999955,-0.006042252712555349,69.676,69.255,0.38400000000000034,,,4.0,0.8860000000000099,4.8,4.0,-0.8,0.0,12.2,2.9933259094191533,38,2,0,0,0,0.002651821862348181,19974.0,4.874705882352941
15,DUTGP25,Netherlands,RACEPODIUM,RUS,Mercedes,0,4,0.2669,0.7331,0.1875,-0.0794,0.024230769230769236,5,0.5929999999999893,-0.23799999999999955,-0.006042252712555349,69.676,69.255,0.38400000000000034,,,4.0,0.8860000000000099,4.8,4.0,-0.8,0.0,12.2,2.9933259094191533,38,2,0,0,0,0.026359133126935025,173366.0,1.1656132110825193
15,DUTGP25,Netherlands,RACE,LEC,Ferrari,0,19,0.01,0.99,0.0312,0.0212,,6,0.6779999999999973,-0.04999999999999716,-0.00809658684519215,69.906,69.34,0.9440000000000026,,,5.0,0.9660000000000082,5.8,4.0,-1.8,0.0,10.4,4.166533331199932,38,1,0,0,0,-0.0075000000000000015,2465.0,0.09070796460176991
15,DUTGP25,Netherlands,RACEPODIUM,LEC,Ferrari,0,19,0.118,0.882,0.1172,-0.0008,0.01,6,0.6779999999999973,-0.04999999999999716,-0.00809658684519215,69.906,69.34,0.9440000000000026,,,5.0,0.9660000000000082,5.8,4.0,-1.8,0.0,10.4,4.166533331199932,38,1,0,0,0,0.007166666666666668,5130.0,1.9432013769363168
15,DUTGP25,Netherlands,RACE,HAM,Ferrari,0,20,0.01,0.99,0.0079,-0.0021,,7,0.7279999999999944,0.04999999999999716,-0.007296137339055867,69.9,69.39,0.847999999999999,,,3.0,1.4010000000000105,6.6,8.8,2.2,0.2,7.6,2.939387691339814,38,1,0,0,0,,1500.0,0.0
15,DUTGP25,Netherlands,RACEPODIUM,HAM,Ferrari,0,20,0.06,0.94,0.0709,0.0109,0.01,7,0.7279999999999944,0.04999999999999716,-0.007296137339055867,69.9,69.39,0.847999999999999,,,3.0,1.4010000000000105,6.6,8.8,2.2,0.2,7.6,2.939387691339814,38,1,0,0,0,0.011666666666666659,42664.0,23.689814814814813
15,DUTGP25,Netherlands,RACE,SAI,Williams,0,13,0.01,0.99,0.0078,-0.0022,,9,0.8429999999999893,-0.14700000000000557,-0.006787653615318784,69.98,69.505,1.7920000000000016,,,4.0,0.9410000000000025,14.8,14.8,0.0,0.6,0.2,3.7094473981982814,37,3,0,0,0,0.0,1200.0,0.2
15,DUTGP25,Netherlands,RACEPODIUM,SAI,Williams,0,13,0.066,0.934,0.0156,-0.0504,0.01,9,0.8429999999999893,-0.14700000000000557,-0.006787653615318784,69.98,69.505,1.7920000000000016,,,4.0,0.9410000000000025,14.8,14.8,0.0,0.6,0.2,3.7094473981982814,37,3,0,0,0,,1649.0,
15,DUTGP25,Netherlands,RACE,ALO,Aston Martin,0,8,0.01,0.99,0.0236,0.0136,,10,0.9679999999999893,,-0.004574696211579805,69.95,69.63,0.0870000000000033,,,4.0,1.2600000000000051,9.0,9.8,0.8,0.2,4.8,4.1952353926806065,38,2,0,0,0,,110.0,0.0
15,DUTGP25,Netherlands,RACEPODIUM,ALO,Aston Martin,0,8,0.0412,0.9588,0.0472,0.006,0.01,10,0.9679999999999893,,-0.004574696211579805,69.95,69.63,0.0870000000000033,,,4.0,1.2600000000000051,9.0,9.8,0.8,0.2,4.8,4.1952353926806065,38,2,0,0,0,0.012678571428571421,55952.0,16.60050330292545
15,DUTGP25,Netherlands,RACE,ANT,Mercedes,0,16,0.01,0.99,0.0,-0.01,,11,0.8309999999999889,0.23799999999999955,-0.005039730832557862,69.845,,1.2950000000000017,,,5.0,1.7250000000000085,12.8,11.4,-1.4,0.6,3.2,5.706137047074843,14,2,0,0,0,,100.0,
15,DUTGP25,Netherlands,RACEPODIUM,ANT,Mercedes,0,16,0.0233,0.9767,0.0315,0.0082,0.01,11,0.8309999999999889,0.23799999999999955,-0.005039730832557862,69.845,,1.2950000000000017,,,5.0,1.7250000000000085,12.8,11.4,-1.4,0.6,3.2,5.706137047074843,14,2,0,0,0,0.01,323.0,0.599009900990099
15,DUTGP25,Netherlands,RACE,BOR,Kick Sauber,0,15,0.01,0.99,0.0,-0.01,,13,0.9599999999999937,-0.5729999999999933,-0.0059254394105973445,70.037,,1.4299999999999926,,,3.0,1.38900000000001,11.0,11.2,0.2,0.6,2.8,4.381780460041329,14,3,0,0,0,,15.0,0.0
15,DUTGP25,Netherlands,RACEPODIUM,GAS,Alpine,0,17,0.01,0.99,0.0157,0.0057,,14,0.9749999999999943,-0.46699999999999875,-0.0036769965948436917,69.894,,2.2319999999999993,,,3.0,1.9909999999999997,12.6,13.4,0.8,0.6,1.8,4.409081537009721,38,3,0,0,0,,93.0,0.0
15,DUTGP25,Netherlands,RACE,ALB,Williams,0,5,0.01,0.99,0.0,-0.01,,15,0.9899999999999949,0.14700000000000557,-0.0020059605685465464,69.792,,1.8659999999999997,,,1.0,1.1270000000000095,13.2,11.6,-1.6,0.6,2.4,5.344155686354955,38,3,0,0,0,,467.0,0.0
15,DUTGP25,Netherlands,RACE,OCO,Haas F1 Team,0,10,0.01,0.99,0.0,-0.01,,18,1.5349999999999966,-0.06499999999999773,,70.197,,1.4710000000000036,,,4.0,1.8290000000000077,12.6,14.6,2.0,0.6,0.6,2.727636339397171,37,3,0,0,0,,10.0,0.0
16,ITAGP25,Italy,RACE,VER,Red Bull Racing,1,1,0.3034,0.6966,0.5,0.1966,,1,0.0,-0.7270000000000039,-0.008344345856144946,79.455,78.792,0.19899999999999807,0.07199999999998852,0.4607681521112354,13.0,0.1670000000000016,7.6,4.6,-3.0,0.2,8.4,5.6780278266313555,39,1,0,0,0,-0.011210229216558287,183871.0,2.71877275301351
16,ITAGP25,Italy,RACEPODIUM,VER,Red Bull Racing,1,1,0.7697,0.2303,0.7969,0.0272,0.3033783783783784,1,0.0,-0.7270000000000039,-0.008344345856144946,79.455,78.792,0.19899999999999807,0.07199999999998852,0.4607681521112354,13.0,0.1670000000000016,7.6,4.6,-3.0,0.2,8.4,5.6780278266313555,39,1,0,0,0,-0.01578084331077556,40978.0,1.1457820600094255
